43.2768944,-78.2764285, 1680034500
43.2729078,-78.3687956, 1680034800
43.266853,-78.4248687, 1680035000
43.2567576,-78.4501396, 1680035100
43.2431703,-78.529436, 1680035400
43.2437694,-78.6102482, 1680035701
43.2304877,-78.6713897, 1680036000
43.2193387,-78.6778336, 1680036301
43.2190699,-78.6791442, 1680036600
43.2193474,-78.7263952, 1680036900
43.2037758,-78.8173738, 1680037200
43.1982633,-78.9127785, 1680037500
43.1756533,-78.9950214, 1680037800
43.1496987,-79.0381528, 1680038100
43.1082644,-79.0540168, 1680038400
43.0952505,-79.0499223, 1680038701
43.0892716,-79.0665088, 1680039001
43.0962667,-79.0843958, 1680039301
43.1763713,-79.2472516, 1680039900
43.1812912,-79.3644949, 1680040200
43.1894257,-79.4853589, 1680040500
43.2082191,-79.599932, 1680040800
43.2369126,-79.7184168, 1680041100
43.2229554,-79.7970596, 1680041400
43.2134971,-79.8642578, 1680041700
43.2397591,-79.8978112, 1680042000
43.2492709,-79.8866892, 1680042300
43.2495361,-79.8868799, 1680042600
43.2495361,-79.8868799, 1680042900
43.2495888,-79.8868131, 1680043200
43.2495888,-79.8868131, 1680043500
43.2490501,-79.886927, 1680177600
43.2334542,-79.9008071, 1680177900
43.2131311,-79.863378, 1680178200
43.1936412,-79.784141, 1680178500
43.1825153,-79.7371854, 1680178800
43.1896719,-79.7138625, 1680179100
43.1896818,-79.7138637, 1680179400
43.1896741,-79.713877, 1680179700
43.1916854,-79.7127346, 1680180000
43.192693,-79.712158, 1680180300
43.2038769,-79.7059258, 1680180601
43.1875287,-79.6812933, 1680180901
43.1891601,-79.6808838, 1680181201
43.1896423,-79.6836405, 1680181500
43.1897427,-79.6840851, 1680181800
43.1892992,-79.6815822, 1680182100
43.1886428,-79.6785723, 1680182400
43.1889277,-79.6798975, 1680182700
43.1891346,-79.6806717, 1680183000
43.1958069,-79.6475411, 1680183300
43.2102472,-79.6088236, 1680183600
43.189267,-79.4958378, 1680183900
43.1851255,-79.3743398, 1680184200
43.1786299,-79.2670997, 1680184500
43.2020986,-79.2619557, 1680184800
43.1799316,-79.3372263, 1680185101
43.2060757,-79.2630402, 1680185401
43.2060766,-79.2630601, 1680185701
43.20607,-79.2630607, 1680186000
43.2060721,-79.2630402, 1680186300
43.2070481,-79.2611552, 1680186600
43.2067565,-79.2593191, 1680186900
43.2060672,-79.2630648, 1680187200
43.2060582,-79.2630696, 1680187500
43.2060546,-79.263072, 1680187800
43.2060593,-79.2630679, 1680188100
43.200621,-79.2618664, 1680188400
43.2103166,-79.2313659, 1680188701
43.2154451,-79.2165213, 1680189001
43.2166076,-79.2168845, 1680189300
43.2185119,-79.2164403, 1680189600
43.2200657,-79.216718, 1680189900
43.2195498,-79.2161586, 1680190200
43.2190528,-79.2158497, 1680190500
43.2183403,-79.2166727, 1680190800
43.2165357,-79.2168779, 1680191100
43.2007943,-79.2224405, 1680191400
43.1714459,-79.2250683, 1680191700
43.152106,-79.1515805, 1680192000
43.0959532,-79.0991853, 1680192300
43.0893305,-79.0665412, 1680192600
43.0888434,-79.0661352, 1680192900
43.0882174,-79.0658868, 1680193200
43.0782139,-79.0403914, 1680193500
43.0483813,-78.990606, 1680193800
42.9342265,-78.903327, 1680194400
42.8763716,-78.8678871, 1680194700
42.864073,-78.7920386, 1680195000
42.7954967,-78.8169248, 1680195300
42.7298153,-78.8728277, 1680195600
42.6696179,-78.9513555, 1680195900
42.6056479,-79.0264937, 1680196200
42.5490216,-79.1106126, 1680196500
42.5093619,-79.206326, 1680196800
42.4629887,-79.3020084, 1680197100
42.4262067,-79.3965771, 1680197400
42.3817782,-79.4917187, 1680197700
42.3360844,-79.5880618, 1680198001
42.2893495,-79.6834772, 1680198301
42.2405238,-79.775849, 1680198601
42.1736742,-79.8457069, 1680198900
42.12976,-79.9440339, 1680199200
42.1251729,-79.9881815, 1680199500
42.127821,-80.0576725, 1680199800
42.1331382,-80.0936252, 1680200100
42.1114298,-80.1274317, 1680200400
42.1167361,-80.1292272, 1680200700
42.1185596,-80.1291145, 1680201000
42.1184901,-80.1295992, 1680201301
42.1167813,-80.1291176, 1680201601
42.1168803,-80.1291066, 1680201900
42.1042534,-80.1465217, 1680202200
42.1359571,-80.0850952, 1680202500
42.1268085,-80.1445402, 1680202800
42.1270284,-80.1428345, 1680203100
42.1274377,-80.1426064, 1680203400
42.1268128,-80.1440996, 1680203700
42.1187218,-80.0980123, 1680204000
42.1351458,-80.142175, 1680204300
42.1351493,-80.1421505, 1680204600
42.1371951,-80.0571595, 1680204900
42.1371951,-80.0571595, 1680205200
42.1376711,-80.0836986, 1680205500
42.1630841,-80.0803664, 1680205801
42.1627136,-80.0787825, 1680206101
42.1626735,-80.0787826, 1680206401
42.1626884,-80.078782, 1680206700
42.162657,-80.0789149, 1680207000
42.1630842,-80.0803783, 1680207300
42.1599765,-80.0860981, 1680207600
42.1616187,-80.0908347, 1680207900
42.1621502,-80.0909769, 1680208200
42.1628417,-80.092876, 1680208500
42.1630457,-80.094401, 1680208800
42.1628245,-80.0940092, 1680209100
42.1621613,-80.0909702, 1680209400
42.1611714,-80.0909977, 1680209700
42.15697,-80.1141862, 1680210000
42.136846,-80.1416039, 1680210300
42.1042084,-80.1487008, 1680210600
42.084581,-80.1350076, 1680210900
42.0876518,-80.1392182, 1680211200
42.01706,-80.1985754, 1680211501
41.9730125,-80.3152721, 1680211801
41.9441566,-80.4173891, 1680212100
41.9346797,-80.525085, 1680212400
41.898444,-80.6260037, 1680212700
41.8766696,-80.6666627, 1680213000
41.8704361,-80.6796901, 1680213300
41.8281847,-80.7710883, 1680213600
41.782079,-80.8639814, 1680213900
41.768724,-80.9753298, 1680214200
41.7452058,-81.0829262, 1680214500
41.7056271,-81.1810363, 1680214800
41.6575786,-81.2765012, 1680215100
41.6355104,-81.3862852, 1680215400
41.5902974,-81.4690554, 1680215700
41.5774655,-81.550852, 1680216000
41.5406358,-81.6315811, 1680216300
41.5406856,-81.6348436, 1680216600
41.5406856,-81.6348436, 1680216900
41.5408648,-81.6340223, 1680217200
41.5414794,-81.6315786, 1680217500
41.5421162,-81.6299899, 1680217800
41.5426279,-81.629245, 1680218100
41.5429121,-81.6288079, 1680218400
41.5436145,-81.6277848, 1680218700
41.5452185,-81.6289394, 1680219001
41.5452005,-81.6289386, 1680219301
41.5473382,-81.6311466, 1680219600
41.54783,-81.6326304, 1680219900
41.5471057,-81.6350142, 1680220200
41.5442184,-81.6368283, 1680220500
41.5430085,-81.6341794, 1680220800
41.542275,-81.6304618, 1680221100
41.5416501,-81.6289804, 1680221400
41.5416371,-81.6290177, 1680221700
41.5123613,-81.6725047, 1680222000
41.4994486,-81.6846188, 1680222300
41.4830964,-81.6926957, 1680222600
41.4830964,-81.6926957, 1680222900
41.4752524,-81.8623529, 1680223200
41.4752524,-81.8623529, 1680223500
41.4438045,-82.0747047, 1680223800
41.4438045,-82.0747047, 1680224100
41.4112522,-82.2014425, 1680224400
41.4112522,-82.2014425, 1680224700
41.3682503,-82.5221216, 1680225000
41.3914395,-82.5739179, 1680225301
41.4102779,-82.7025069, 1680225600
41.4114627,-82.7507277, 1680225900
41.5009096,-82.8372755, 1680226200
41.5008267,-82.9724182, 1680226500
41.5129046,-82.9914634, 1680226800
41.5847541,-83.0950663, 1680227100
41.6037129,-83.1910503, 1680227400
41.6043458,-83.1925504, 1680227701
41.603844,-83.1965488, 1680228000
41.603844,-83.1965488, 1680228300
41.6115391,-83.1879775, 1680228601
41.6116553,-83.1871791, 1680228900
41.603703,-83.1784657, 1680229200
41.6116207,-83.1872895, 1680229500
41.6115773,-83.1872228, 1680229800
41.6115902,-83.1872838, 1680230100
41.6115711,-83.1872087, 1680230400
41.6115711,-83.1872087, 1680230700
41.6115934,-83.1872023, 1680231000
41.6115934,-83.1872023, 1680231300
41.6116745,-83.187283, 1680231600
41.6116676,-83.1872606, 1680231900
41.6117019,-83.1872748, 1680232200
41.6115795,-83.1873017, 1680232500
41.6115758,-83.1873029, 1680232800
41.611656,-83.1872614, 1680233100
41.611656,-83.1872614, 1680233400
41.611656,-83.1872614, 1680233701
41.611656,-83.1872614, 1680234000
41.611656,-83.1872614, 1680234300
41.611656,-83.1872614, 1680234601
41.611656,-83.1872614, 1680234900
41.611656,-83.1872614, 1680235200
41.611656,-83.1872614, 1680235500
41.611656,-83.1872614, 1680235800
41.611656,-83.1872614, 1680236101
41.611656,-83.1872614, 1680236400
41.6114467,-83.187091, 1680236700
41.6114467,-83.187091, 1680237000
41.6114467,-83.187091, 1680237600
41.6114467,-83.187091, 1680237901
41.6114467,-83.187091, 1680238200
41.6114467,-83.187091, 1680238500
41.6114467,-83.187091, 1680238800
41.6114467,-83.187091, 1680239100
41.6114467,-83.187091, 1680239400
41.6114467,-83.187091, 1680239700
41.6114467,-83.187091, 1680240000
41.6114467,-83.187091, 1680240301
41.6114467,-83.187091, 1680240600
41.6114467,-83.187091, 1680240900
41.6114467,-83.187091, 1680241200
41.6114467,-83.187091, 1680241500
41.6114467,-83.187091, 1680241800
41.6114467,-83.187091, 1680242100
41.6114467,-83.187091, 1680242400
41.6114467,-83.187091, 1680242700
41.6114467,-83.187091, 1680243000
41.6114467,-83.187091, 1680243300
41.6114467,-83.187091, 1680243601
41.6116353,-83.1874106, 1680243900
41.6116353,-83.1874106, 1680244200
41.6116353,-83.1874106, 1680244500
41.6116353,-83.1874106, 1680244800
41.6116353,-83.1874106, 1680245100
41.6116353,-83.1874106, 1680245400
41.6116353,-83.1874106, 1680245700
41.6116353,-83.1874106, 1680246000
41.6116353,-83.1874106, 1680246300
41.6116353,-83.1874106, 1680246600
41.6116353,-83.1874106, 1680246900
41.6116353,-83.1874106, 1680247201
41.6116353,-83.1874106, 1680247500
41.6116353,-83.1874106, 1680247800
41.6116353,-83.1874106, 1680248100
41.6116353,-83.1874106, 1680248401
41.6116353,-83.1874106, 1680248700
41.6116353,-83.1874106, 1680249000
41.6116353,-83.1874106, 1680249300
41.6116353,-83.1874106, 1680249600
41.6116353,-83.1874106, 1680249900
41.6116353,-83.1874106, 1680250200
41.6116353,-83.1874106, 1680250501
41.6116353,-83.1874106, 1680250800
41.6116353,-83.1874106, 1680251100
41.6116353,-83.1874106, 1680251400
41.6116353,-83.1874106, 1680251700
41.6116353,-83.1874106, 1680252000
41.6116353,-83.1874106, 1680252300
41.6116353,-83.1874106, 1680252600
41.6116353,-83.1874106, 1680252900
41.6116353,-83.1874106, 1680253200
41.6116353,-83.1874106, 1680253500
41.6116353,-83.1874106, 1680253800
41.6116353,-83.1874106, 1680254101
41.6116353,-83.1874106, 1680254400
41.6116353,-83.1874106, 1680254700
41.6116353,-83.1874106, 1680255000
41.6116353,-83.1874106, 1680255300
41.6116353,-83.1874106, 1680255600
41.6116353,-83.1874106, 1680255900
41.6116353,-83.1874106, 1680256200
41.6116353,-83.1874106, 1680256500
41.6116353,-83.1874106, 1680256800
41.6116353,-83.1874106, 1680257100
41.6116353,-83.1874106, 1680257401
41.6116353,-83.1874106, 1680257700
41.6116353,-83.1874106, 1680258000
41.6112449,-83.1875274, 1680258300
41.6112449,-83.1875274, 1680258601
41.6112449,-83.1875274, 1680258900
41.6112449,-83.1875274, 1680259200
41.6112449,-83.1875274, 1680259500
41.6112449,-83.1875274, 1680259800
41.6112449,-83.1875274, 1680260100
41.6112449,-83.1875274, 1680260400
41.603844,-83.1965488, 1680260701
41.6116343,-83.1872049, 1680261000
41.6116339,-83.1872029, 1680261300
41.6057321,-83.2179741, 1680261600
41.6057321,-83.2179741, 1680261900
41.6139562,-83.1823858, 1680262200
41.6179621,-83.1823874, 1680262500
41.6179621,-83.1823874, 1680262800
41.6179621,-83.1823874, 1680263100
41.621139,-83.1823717, 1680263400
41.6259865,-83.1823217, 1680263700
41.6273793,-83.1861607, 1680264000
41.6275606,-83.186129, 1680264300
41.6275299,-83.1861738, 1680264600
41.627353,-83.1860284, 1680264900
41.626681,-83.1868406, 1680265200
41.6262745,-83.1877892, 1680265500
41.6259159,-83.1892266, 1680265800
41.6257884,-83.1900775, 1680266100
41.6262467,-83.1899894, 1680266400
41.626968,-83.189383, 1680266700
41.6270505,-83.1881392, 1680267000
41.6267165,-83.1867378, 1680267301
41.6284439,-83.1871604, 1680267601
41.6284469,-83.1871607, 1680267901
41.6282786,-83.1872841, 1680268200
41.603844,-83.1965488, 1680268500
41.631858,-83.2597346, 1680268800
41.6417961,-83.272609, 1680269100
41.6405416,-83.2700688, 1680269400
41.6405701,-83.2662213, 1680269700
41.6422806,-83.2634805, 1680270000
41.6446941,-83.2636915, 1680270300
41.644951,-83.2620851, 1680270600
41.644932,-83.2621062, 1680270900
41.644932,-83.2621062, 1680271200
41.6449385,-83.2620838, 1680271500
41.6449385,-83.2620838, 1680271800
41.6449385,-83.2620838, 1680272100
41.6420688,-83.2634581, 1680272400
41.6277864,-83.2868888, 1680272701
41.6310261,-83.3747652, 1680273001
41.6373982,-83.4527343, 1680273300
41.6368729,-83.4536951, 1680273600
41.6369748,-83.486374, 1680273900
41.7228468,-83.4842566, 1680274200
41.7497299,-83.4802328, 1680274500
41.7652094,-83.4748623, 1680274800
41.7648861,-83.4733834, 1680275100
41.7650461,-83.4710572, 1680275401
41.7640894,-83.4721746, 1680275701
41.765119,-83.4771774, 1680276000
41.7651158,-83.4790812, 1680276300
41.7368778,-83.4848579, 1680276600
41.6921472,-83.507799, 1680276900
41.6776425,-83.5762254, 1680277200
41.6891554,-83.6577388, 1680277500
41.6291889,-83.691081, 1680277800
41.5612263,-83.6890341, 1680278100
41.5612249,-83.689035, 1680278400
41.430001,-83.8992302, 1680278700
41.4291057,-84.0110515, 1680279000
41.4117255,-84.1205926, 1680279300
41.3636916,-84.2115675, 1680279601
41.3233217,-84.3025376, 1680279901
41.2873753,-84.3992258, 1680280200
41.2476582,-84.4913473, 1680280500
41.2182308,-84.5871283, 1680280800
41.1903762,-84.693664, 1680281100
41.1560768,-84.7952274, 1680281400
41.121852,-84.8958424, 1680281700
41.0830853,-84.9941952, 1680282001
41.0257887,-85.0182536, 1680282300
41.0181237,-85.0803582, 1680282600
41.0168902,-85.1126014, 1680282900
40.9977444,-85.0975147, 1680283200
40.9559103,-85.1481649, 1680283500
40.9545177,-85.2586194, 1680283800
40.9605193,-85.3450634, 1680284100
40.9240851,-85.3902212, 1680284400
40.9028612,-85.4738534, 1680284700
40.8793553,-85.5376984, 1680285000
40.8607141,-85.6260343, 1680285300
40.8496973,-85.7242366, 1680285600
40.8323615,-85.7977136, 1680285900
40.7992944,-85.8621399, 1680286200
40.8084062,-85.9580397, 1680286500
40.7840243,-86.0534107, 1680286800
40.7459166,-86.2397853, 1680287401
40.7323087,-86.3199891, 1680287700
40.7287204,-86.4145021, 1680288000
40.6845352,-86.4937973, 1680288300
40.6452998,-86.5780535, 1680288600
40.5967403,-86.6556257, 1680288900
40.5475076,-86.7041797, 1680289200
40.4940203,-86.732932, 1680289500
40.4395563,-86.7329768, 1680289800
40.3882528,-86.7328642, 1680290100
40.339198,-86.7328221, 1680290400
40.287395,-86.7359174, 1680290700
40.2582449,-86.7433273, 1680291000
40.2187939,-86.7711633, 1680291300
40.1566564,-86.7711415, 1680291600
40.1350777,-86.8004784, 1680291900
40.1351024,-86.8251561, 1680292200
40.1351024,-86.8251561, 1680292501
40.135113,-86.8309012, 1680292800
40.167798,-86.9033944, 1680293100
40.1345828,-86.9043342, 1680293400
40.1345828,-86.9043342, 1680293700
40.1345828,-86.9043342, 1680294000
40.1345828,-86.9043342, 1680294300
40.1345828,-86.9043342, 1680294600
40.1345828,-86.9043342, 1680294900
40.1345828,-86.9043342, 1680295201
40.1345828,-86.9043342, 1680295500
40.1345828,-86.9043342, 1680295800
40.1345828,-86.9043342, 1680296101
40.1345828,-86.9043342, 1680296400
40.1345828,-86.9043342, 1680296700
40.1345828,-86.9043342, 1680297000
40.1385701,-86.8527105, 1680297300
40.1385803,-86.8527378, 1680297600
40.1350812,-86.8594155, 1680297900
40.1350933,-86.8682345, 1680298200
40.1276046,-86.8755543, 1680298500
40.1194356,-86.8877123, 1680298800
40.0878195,-86.9040403, 1680299100
40.0431485,-86.9014534, 1680299400
40.019847,-86.911731, 1680299700
39.9575381,-86.9476553, 1680300000
39.9011267,-86.9978657, 1680300300
39.8740779,-87.0443828, 1680300600
39.8740779,-87.0443828, 1680300900
39.8149015,-87.1046585, 1680301200
39.7525837,-87.1051473, 1680301500
39.6784839,-87.105426, 1680301801
39.6054436,-87.1210076, 1680302101
39.5348231,-87.1250596, 1680302401
39.4906644,-87.1257355, 1680302700
39.4360303,-87.1264955, 1680303000
39.3794935,-87.110644, 1680303300
39.3124188,-87.1098744, 1680303600
39.2705142,-87.1168661, 1680303900
39.2130784,-87.1160351, 1680304200
39.1544141,-87.1290155, 1680304500
39.1565024,-87.1888664, 1680304800
39.1022154,-87.1296628, 1680305100
39.0387611,-87.1294822, 1680305401
39.0387611,-87.1294822, 1680305700
39.0100703,-87.2036106, 1680306000
39.0100871,-87.2036305, 1680306300
39.0103522,-87.2042201, 1680306600
39.0101003,-87.2037251, 1680306900
39.0100895,-87.2036322, 1680307200
39.0100946,-87.2036447, 1680307500
39.010088,-87.2036213, 1680307800
39.0100918,-87.2036173, 1680308100
39.0100446,-87.2036566, 1680308400
39.0198126,-87.2039087, 1680308701
39.0367992,-87.1605207, 1680309000
39.0350629,-87.1622159, 1680315000
39.0345265,-87.1912977, 1680315300
39.0347415,-87.1861087, 1680315600
39.0347415,-87.1861087, 1680315900
39.0337681,-87.1869958, 1680316200
39.0337681,-87.1869958, 1680316500
39.0337681,-87.1869958, 1680316801
39.0348493,-87.1856741, 1680317100
39.0519455,-87.1947826, 1680317401
39.0519455,-87.1947826, 1680317700
39.0519455,-87.1947826, 1680318000
39.0519455,-87.1947826, 1680318301
39.0519455,-87.1947826, 1680318600
39.0519455,-87.1947826, 1680318900
39.0519455,-87.1947826, 1680319200
39.0519455,-87.1947826, 1680319500
39.0519455,-87.1947826, 1680319800
39.0519455,-87.1947826, 1680320100
39.0519455,-87.1947826, 1680320400
39.0519455,-87.1947826, 1680320701
39.0519455,-87.1947826, 1680321001
39.0347474,-87.1859995, 1680321300
39.0347474,-87.1859995, 1680321600
39.0347474,-87.1859995, 1680321900
39.0347474,-87.1859995, 1680322201
39.0347474,-87.1859995, 1680322500
39.0347474,-87.1859995, 1680322800
39.0347474,-87.1859995, 1680323100
39.0347474,-87.1859995, 1680323400
39.0347474,-87.1859995, 1680324001
39.0347474,-87.1859995, 1680324301
39.0347474,-87.1859995, 1680324600
39.0347455,-87.1860019, 1680324900
39.0347455,-87.1860019, 1680325200
39.0347455,-87.1860019, 1680325500
39.0347455,-87.1860019, 1680325800
39.0347455,-87.1860019, 1680326100
39.0347455,-87.1860019, 1680326400
39.0347455,-87.1860019, 1680326700
39.0347455,-87.1860019, 1680327000
39.0347455,-87.1860019, 1680327300
39.0347455,-87.1860019, 1680327601
39.0347455,-87.1860019, 1680327901
39.0347455,-87.1860019, 1680328201
39.0347455,-87.1860019, 1680328500
39.0347455,-87.1860019, 1680328800
39.0347455,-87.1860019, 1680329100
39.0347455,-87.1860019, 1680329401
39.0347455,-87.1860019, 1680329700
39.0347455,-87.1860019, 1680330001
39.0347455,-87.1860019, 1680330300
39.0347455,-87.1860019, 1680330600
39.0347455,-87.1860019, 1680330900
39.0347455,-87.1860019, 1680331200
39.0347455,-87.1860019, 1680331500
39.0347455,-87.1860019, 1680331801
39.0347455,-87.1860019, 1680332100
39.0347455,-87.1860019, 1680332400
39.0347455,-87.1860019, 1680332700
39.0347455,-87.1860019, 1680333000
39.0347455,-87.1860019, 1680333300
39.0347455,-87.1860019, 1680333601
39.0347455,-87.1860019, 1680333901
39.0347455,-87.1860019, 1680334200
39.0347455,-87.1860019, 1680334500
39.0347455,-87.1860019, 1680334800
39.0347455,-87.1860019, 1680335100
39.0347455,-87.1860019, 1680335400
39.0347455,-87.1860019, 1680335700
39.0347455,-87.1860019, 1680336000
39.0347455,-87.1860019, 1680336301
39.0347455,-87.1860019, 1680336601
39.0347455,-87.1860019, 1680336900
39.0347455,-87.1860019, 1680337200
39.0347455,-87.1860019, 1680337500
39.0347455,-87.1860019, 1680337800
39.0347455,-87.1860019, 1680338100
39.0347455,-87.1860019, 1680338400
39.0347455,-87.1860019, 1680338700
39.0347455,-87.1860019, 1680339001
39.0347455,-87.1860019, 1680339300
39.0347455,-87.1860019, 1680339600
39.0347455,-87.1860019, 1680339901
39.0347455,-87.1860019, 1680340200
39.0347455,-87.1860019, 1680340500
39.0347455,-87.1860019, 1680340800
39.0347455,-87.1860019, 1680341100
39.0347455,-87.1860019, 1680341400
39.0347455,-87.1860019, 1680341701
39.0347455,-87.1860019, 1680342000
39.0347455,-87.1860019, 1680342300
39.0347455,-87.1860019, 1680342601
39.0347455,-87.1860019, 1680342900
39.0347455,-87.1860019, 1680343200
39.0347455,-87.1860019, 1680343500
39.0347455,-87.1860019, 1680343800
39.0347455,-87.1860019, 1680344100
39.0347455,-87.1860019, 1680344400
39.0347455,-87.1860019, 1680344700
39.0347455,-87.1860019, 1680345000
39.0347455,-87.1860019, 1680345300
39.0347455,-87.1860019, 1680345601
39.0347455,-87.1860019, 1680345900
39.0347353,-87.1861395, 1680346200
39.0346442,-87.1853886, 1680346500
39.0346863,-87.1854129, 1680346800
39.0346863,-87.1854129, 1680347100
39.0346863,-87.1854129, 1680347401
39.0346863,-87.1854129, 1680347700
39.0347259,-87.1854651, 1680348000
39.0519455,-87.1947826, 1680348300
39.008234,-87.1665069, 1680348600
38.9947654,-87.1705687, 1680348900
38.9947654,-87.1705687, 1680349200
39.0173423,-87.1636364, 1680349500
39.0173423,-87.1636364, 1680349801
39.0173423,-87.1636364, 1680350100
39.0173423,-87.1636364, 1680350400
38.9879955,-87.1866262, 1680350700
38.9843532,-87.1865114, 1680351001
38.9796602,-87.1867496, 1680351300
38.9796588,-87.1867474, 1680351600
38.9796588,-87.1867474, 1680351900
38.9681531,-87.1864528, 1680352200
38.9681758,-87.1864767, 1680352500
38.9523661,-87.1713052, 1680352800
39.0173423,-87.1636364, 1680353100
39.0173423,-87.1636364, 1680353400
38.9523653,-87.1713069, 1680353700
39.0173423,-87.1636364, 1680354000
39.0173423,-87.1636364, 1680354301
38.9584783,-87.167389, 1680354600
39.0173423,-87.1636364, 1680354900
39.0173423,-87.1636364, 1680355200
38.9913954,-87.1679981, 1680355500
39.0063618,-87.167375, 1680355800
39.0063618,-87.167375, 1680356100
38.9570112,-87.1673507, 1680356400
38.952351,-87.1708198, 1680356700
39.0063618,-87.167375, 1680357000
38.9693032,-87.2001556, 1680357300
38.9703802,-87.1998746, 1680357600
38.9702328,-87.1998107, 1680357900
38.9702551,-87.1999043, 1680358201
38.969571,-87.2004865, 1680358500
38.9947375,-87.1768979, 1680358801
38.9947375,-87.1768979, 1680359100
38.9884015,-87.1675253, 1680359400
38.988698,-87.1670004, 1680359700
38.9868619,-87.1653238, 1680360000
38.9882394,-87.1663335, 1680360300
38.9887282,-87.1674529, 1680360600
38.9946887,-87.1565067, 1680360900
38.9855584,-87.1484499, 1680361200
38.9624997,-87.1486075, 1680361500
39.0063618,-87.167375, 1680361800
39.0173423,-87.1636364, 1680362100
39.0173423,-87.1636364, 1680362400
38.9945957,-87.1249745, 1680362701
38.9946261,-87.1231878, 1680363000
38.9944837,-87.1186767, 1680363300
38.9947267,-87.1229251, 1680363600
38.9947349,-87.1948965, 1680363900
39.0095596,-87.2039384, 1680364200
39.0200905,-87.2039156, 1680364500
39.0158286,-87.2132671, 1680364800
39.0161189,-87.2152526, 1680365100
39.0160074,-87.2147319, 1680365400
39.0153167,-87.2137208, 1680365700
39.0152486,-87.2138315, 1680366000
39.0165605,-87.2127246, 1680366300
39.0442137,-87.1845066, 1680366600
39.0442137,-87.1845066, 1680366900
39.052904,-87.1992426, 1680367200
39.0672102,-87.2444384, 1680367500
39.0752079,-87.3177179, 1680367800
39.076039,-87.4030787, 1680368100
39.0796613,-87.4167651, 1680368400
